"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別" 
112,1008,靜宜大學,10151034,觀光事業學系,N 職,M 碩士,42,15,27,3,6,2,10,2,4,3,2,2,4,3,1,0,0,0,0,06 臺中市,1 一般
112,1009,長庚大學,02122001,工業設計學系,D 日,M 碩士,15,4,11,1,2,2,2,0,5,1,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,02122001,工業設計學系,D 日,B 學士,156,62,94,13,27,14,17,10,26,20,18,0,0,0,0,0,0,5,6,03 桃園市,1 一般
112,1009,長庚大學,04121058,數位金融科技學系,D 日,B 學士,36,15,21,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04131005,工商管理學系,D 日,M 碩士,41,13,28,3,14,3,10,5,3,2,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04131005,工商管理學系,D 日,B 學士,212,90,122,31,42,17,25,19,30,20,25,0,0,0,0,0,0,3,0,03 桃園市,1 一般
112,1009,長庚大學,04131006,管理研究所,D 日,D 博士,37,19,18,3,3,3,4,5,2,1,1,1,2,2,3,4,3,0,0,03 桃園市,1 一般
112,1009,長庚大學,04131008,商管專業學院碩士學位學程,D 日,M 碩士,51,14,37,2,14,7,15,3,4,2,4,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04131008,商管專業學院碩士學位學程在職專班,N 職,M 碩士,129,49,80,22,35,17,33,4,6,4,3,2,1,0,2,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04133007,醫務管理學系,D 日,M 碩士,33,8,25,5,10,2,14,1,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04133007,醫務管理學系,D 日,B 學士,198,44,154,11,39,12,36,8,45,10,33,0,0,0,0,0,0,3,1,03 桃園市,1 一般
112,1009,長庚大學,04133053,國際健康管理學士學位學程,D 日,B 學士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,04199015,智慧醫療創新碩士學位學程,D 日,M 碩士,23,14,9,7,4,6,3,0,0,1,1,0,0,0,1,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05121011,生物科技產業博士學位學程,D 日,D 博士,14,10,4,1,1,3,1,2,0,2,0,1,1,1,1,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05121011,生物科技產業碩士學位學程,D 日,M 碩士,10,4,6,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05122057,新興病毒分子醫學國際碩士學位學程,D 日,M 碩士,9,2,7,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05123012,生物醫學研究所,D 日,D 博士,82,43,39,10,8,7,7,8,8,2,10,7,1,3,1,6,4,0,0,03 桃園市,1 一般
112,1009,長庚大學,05123012,生物醫學系臨床試驗與評估碩士班,D 日,M 碩士,20,4,16,2,8,1,4,1,3,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05123012,生物醫學研究所,D 日,M 碩士,84,31,53,19,25,9,20,2,6,1,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,05123012,生物醫學系,D 日,B 學士,354,111,243,25,73,27,54,27,55,28,54,0,0,0,0,0,0,4,7,03 桃園市,1 一般
112,1009,長庚大學,06131013,資訊管理學系,D 日,M 碩士,44,23,21,11,11,10,9,1,0,1,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,06131013,資訊管理學系,D 日,B 學士,339,157,182,24,29,42,46,39,58,46,48,0,0,0,0,0,0,6,1,03 桃園市,1 一般
112,1009,長庚大學,06131018,資訊工程學系,D 日,D 博士,11,9,2,3,0,1,1,2,0,2,0,1,1,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,06131018,資訊工程學系,D 日,M 碩士,68,49,19,17,9,18,7,12,2,2,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,06131018,資訊工程學系,D 日,B 學士,248,172,76,31,20,46,18,45,19,41,19,0,0,0,0,0,0,9,0,03 桃園市,1 一般
112,1009,長庚大學,06132054,人工智慧學系,D 日,M 碩士,25,17,8,10,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,06132054,人工智慧學士學位學程,D 日,B 學士,79,50,29,2,0,19,10,15,12,14,7,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,06132054,人工智慧學系,D 日,B 學士,34,19,15,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07111025,化工與材料工程學系,D 日,D 博士,17,15,2,6,0,4,0,1,2,2,0,1,0,0,0,1,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07111025,化工與材料工程學系,D 日,M 碩士,78,45,33,18,17,21,13,3,3,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07111025,化工與材料工程學系,D 日,B 學士,220,117,103,29,25,24,28,26,30,33,20,0,0,0,0,0,0,5,0,03 桃園市,1 一般
112,1009,長庚大學,07141014,電機工程學系,D 日,D 博士,17,15,2,4,0,1,1,0,1,1,0,4,0,3,0,2,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141014,電機工程學系,D 日,M 碩士,75,66,9,30,4,21,4,10,0,5,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141014,電機工程學系,D 日,B 學士,403,313,90,70,28,76,23,77,25,86,14,0,0,0,0,0,0,4,0,03 桃園市,1 一般
112,1009,長庚大學,07141014,電機工程學系,N 職,M 碩士,49,41,8,12,3,14,4,6,1,2,0,5,0,2,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141016,電子工程學系,D 日,D 博士,34,30,4,6,2,5,0,4,0,2,1,5,0,3,0,5,1,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141016,電子工程學系,D 日,M 碩士,74,64,10,22,8,28,1,9,1,5,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141016,電子工程學系,D 日,B 學士,346,253,93,62,21,66,12,58,33,62,27,0,0,0,0,0,0,5,0,03 桃園市,1 一般
112,1009,長庚大學,07141017,光電工程研究所,D 日,M 碩士,15,10,5,4,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,D 日,M 碩士,16,15,1,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07151022,機械工程學系,D 日,D 博士,9,8,1,1,0,1,0,2,0,2,0,0,0,1,1,1,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07151022,機械工程學系,D 日,M 碩士,36,31,5,11,3,13,2,4,0,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07151022,機械工程學系,D 日,B 學士,163,125,38,27,10,30,10,38,8,28,9,0,0,0,0,0,0,2,1,03 桃園市,1 一般
112,1009,長庚大學,07193027,生物醫學工程學系,D 日,D 博士,15,10,5,2,1,2,2,3,0,1,1,2,1,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07193027,生物醫學工程學系,D 日,M 碩士,33,21,12,9,7,9,4,2,1,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,07193027,生物醫學工程學系,D 日,B 學士,49,21,28,9,19,12,9,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09111049,顱顏口腔醫學研究所,D 日,M 碩士,44,14,30,0,7,5,5,5,8,1,5,3,4,0,1,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09121028,醫學系,D 日,B 學士,662,407,255,79,36,65,34,69,38,61,48,59,53,71,44,0,0,3,2,03 桃園市,1 一般
112,1009,長庚大學,09121029,臨床醫學研究所,D 日,D 博士,157,100,57,7,11,10,9,10,8,10,5,10,2,14,4,39,18,0,0,03 桃園市,1 一般
112,1009,長庚大學,09121029,臨床醫學研究所,D 日,M 碩士,33,15,18,6,4,2,6,2,5,5,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09121034,顯微手術國際碩士學位學程,D 日,M 碩士,28,21,7,8,3,4,2,9,0,0,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09131040,護理學系,D 日,D 博士,32,3,29,1,6,0,6,0,6,1,4,1,4,0,3,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09131040,護理學系,D 日,M 碩士,124,10,114,2,26,5,30,1,27,2,12,0,9,0,10,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09131040,學士後護理學系,D 日,B 學士,80,11,69,5,18,3,21,2,22,0,0,0,0,0,0,0,0,1,8,03 桃園市,1 一般
112,1009,長庚大學,09131040,護理學系,D 日,B 學士,395,55,340,15,80,13,85,9,81,15,86,0,0,0,0,0,0,3,8,03 桃園市,1 一般
112,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,D 日,M 碩士,39,12,27,6,10,3,15,2,1,1,0,0,1,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,D 日,B 學士,233,73,160,14,37,28,36,11,45,19,38,0,0,0,0,0,0,1,4,03 桃園市,1 一般
112,1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,D 博士,14,7,7,1,3,2,2,2,0,1,0,1,0,0,1,0,1,0,0,03 桃園市,1 一般
112,1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,M 碩士,24,15,9,8,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,B 學士,145,59,86,12,21,16,20,17,20,11,19,0,0,0,0,0,0,3,6,03 桃園市,1 一般
112,1009,長庚大學,09151037,物理治療學系,D 日,D 博士,15,6,9,1,0,1,1,1,3,0,2,0,2,1,1,2,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09151037,物理治療學系,D 日,M 碩士,23,8,15,3,6,2,8,2,1,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09151037,物理治療學系,D 日,B 學士,209,87,122,16,29,14,32,22,28,30,22,0,0,0,0,0,0,5,11,03 桃園市,1 一般
112,1009,長庚大學,09152038,職能治療學系行為科學碩士班,D 日,M 碩士,47,8,39,3,14,3,13,2,8,0,4,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09152038,職能治療學系,D 日,B 學士,181,42,139,9,33,11,27,8,35,6,34,0,0,0,0,0,0,8,10,03 桃園市,1 一般
112,1009,長庚大學,09159041,早期療育研究所,D 日,M 碩士,39,8,31,5,6,1,9,2,10,0,6,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09171031,中醫學系傳統中醫學碩士班,D 日,M 碩士,7,2,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09171031,中醫學系天然藥物碩士班,D 日,M 碩士,20,1,19,1,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1009,長庚大學,09171031,中醫學系,D 日,B 學士,379,173,206,23,34,18,33,33,24,29,23,20,31,23,28,25,32,2,1,03 桃園市,1 一般
112,1009,長庚大學,09199042,呼吸治療學系,D 日,B 學士,150,34,116,10,32,3,35,6,17,12,23,0,0,0,0,0,0,3,9,03 桃園市,1 一般
112,1009,長庚大學,09211056,健康暨長期照護產業碩士學位學程,D 日,M 碩士,21,3,18,2,5,1,5,0,7,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,02191001,藝術與設計學系藝術與設計管理碩士班,D 日,M 碩士,17,7,10,2,4,1,2,3,2,1,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,02191001,藝術與設計學系,D 日,B 學士,147,41,106,10,39,5,18,11,17,11,20,0,0,0,0,0,0,4,12,03 桃園市,1 一般
112,1010,元智大學,02299047,文化產業與文化政策博士學位學程,D 日,D 博士,26,14,12,5,2,1,3,3,1,2,1,1,0,2,3,0,2,0,0,03 桃園市,1 一般
112,1010,元智大學,02299049,人文社會學院英語學士班,D 日,B 學士,117,31,86,6,16,2,17,10,21,7,22,0,0,0,0,0,0,6,10,03 桃園市,1 一般
112,1010,元智大學,02311007,應用外語學系,D 日,M 碩士,19,5,14,2,4,2,6,1,3,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,02311007,應用外語學系,D 日,B 學士,216,68,148,18,31,13,39,11,33,16,31,0,0,0,0,0,0,10,14,03 桃園市,1 一般
112,1010,元智大學,02311007,應用外語學系,N 職,M 碩士,21,4,17,1,3,0,5,1,5,0,0,2,2,0,2,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,02322004,中國語文學系,D 日,M 碩士,22,5,17,1,3,1,6,2,5,1,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,02322004,中國語文學系,D 日,B 學士,168,54,114,9,31,7,21,12,26,16,27,0,0,0,0,0,0,10,9,03 桃園市,1 一般
112,1010,元智大學,03141009,社會暨政策科學學系,D 日,M 碩士,8,3,5,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,03141009,社會暨政策科學學系,D 日,B 學士,197,69,128,22,29,13,29,14,28,13,38,0,0,0,0,0,0,7,4,03 桃園市,1 一般
112,1010,元智大學,03141009,社會暨政策科學學系,N 職,M 碩士,39,11,28,3,11,2,12,4,2,1,2,1,1,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,03141009,社會暨政策科學學系現役軍人營區碩士在職專班,N 職,M 碩士,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04121014,管理學院財務金融暨會計碩士班,D 日,M 碩士,70,36,34,13,14,19,16,1,3,3,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04131019,管理學院經營管理碩士班,D 日,M 碩士,116,36,80,18,31,11,42,3,5,4,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04131021,管理學院創新經營管理越南境外碩士在職專班,N 職,M 碩士,9,5,4,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04131021,管理學院管理碩士在職專班,N 職,M 碩士,132,64,68,28,25,21,38,7,3,2,1,5,0,1,1,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04191056,管理學院高階創新經營管理越南境外碩士在職專班,N 職,M 碩士,29,22,7,1,1,7,3,11,3,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04199018,管理學院博士班,D 日,D 博士,76,48,28,10,5,6,7,4,6,6,2,8,5,7,3,7,0,0,0,03 桃園市,1 一般
112,1010,元智大學,04199018,管理學院學士班,D 日,B 學士,1666,576,1090,133,236,124,252,137,290,147,261,0,0,0,0,0,0,35,51,03 桃園市,1 一般
112,1010,元智大學,05121025,生物科技與工程研究所,D 日,M 碩士,11,8,3,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,05124027,生物與醫學資訊碩士學位學程,D 日,M 碩士,6,1,5,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131011,資訊管理學系,D 日,D 博士,21,17,4,3,2,0,0,5,0,4,0,4,1,1,0,0,1,0,0,03 桃園市,1 一般
112,1010,元智大學,06131011,資訊管理學系,D 日,M 碩士,48,24,24,13,9,8,13,3,1,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131011,資訊管理學系,D 日,B 學士,553,297,256,76,46,67,76,62,83,77,48,0,0,0,0,0,0,15,3,03 桃園市,1 一般
112,1010,元智大學,06131011,資訊管理學系,N 職,M 碩士,44,24,20,7,7,7,10,7,1,1,1,1,0,1,1,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131011,資訊管理學系碩士在職現役軍人營區專班,N 職,M 碩士,27,16,11,2,5,7,3,2,0,3,3,1,0,1,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131028,資訊工程學系,D 日,D 博士,20,19,1,6,0,2,0,4,0,3,0,3,0,0,0,1,1,0,0,03 桃園市,1 一般
112,1010,元智大學,06131028,資訊工程學系,D 日,M 碩士,103,83,20,33,13,29,3,16,3,5,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131028,資訊工程學系,D 日,B 學士,676,478,198,98,46,120,45,120,45,103,56,0,0,0,0,0,0,37,6,03 桃園市,1 一般
112,1010,元智大學,06131028,資訊工程學系,N 職,M 碩士,35,29,6,12,2,6,0,5,1,2,0,4,2,0,1,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06131051,資訊學院英語學士班,D 日,B 學士,169,117,52,42,16,27,15,27,7,17,10,0,0,0,0,0,0,4,4,03 桃園市,1 一般
112,1010,元智大學,06133013,資訊傳播學系,D 日,M 碩士,19,10,9,2,2,3,6,2,1,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,06133013,資訊傳播學系,D 日,B 學士,466,235,231,49,62,68,40,52,62,54,51,0,0,0,0,0,0,12,16,03 桃園市,1 一般
112,1010,元智大學,07111041,化學工程與材料科學學系,D 日,D 博士,15,13,2,2,1,1,0,4,0,2,0,1,1,3,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07111041,化學工程與材料科學學系,D 日,M 碩士,59,38,21,21,14,14,6,1,1,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07111041,化學工程與材料科學學系,D 日,B 學士,479,270,209,63,46,70,47,65,57,55,53,0,0,0,0,0,0,17,6,03 桃園市,1 一般
112,1010,元智大學,07111041,化學工程與材料科學學系,N 職,M 碩士,28,24,4,7,2,5,1,3,1,2,0,3,0,4,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07141032,電機通訊學院英語學士班,D 日,B 學士,149,114,35,23,10,32,7,28,8,23,6,0,0,0,0,0,0,8,4,03 桃園市,1 一般
112,1010,元智大學,07141033,電機工程學系,D 日,D 博士,38,34,4,7,0,1,2,8,1,3,0,7,1,2,0,6,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07141033,電機工程學系,D 日,M 碩士,191,166,25,70,8,53,10,30,5,13,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07141033,電機工程學系,D 日,B 學士,1255,996,259,222,64,234,71,249,65,248,55,0,0,0,0,0,0,43,4,03 桃園市,1 一般
112,1010,元智大學,07141033,電機工程學系,N 職,M 碩士,40,36,4,11,2,6,0,11,2,0,0,5,0,3,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07151037,機械工程學系,D 日,D 博士,14,14,0,3,0,4,0,3,0,1,0,2,0,1,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07151037,機械工程學系,D 日,M 碩士,19,17,2,12,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07151037,機械工程學系,D 日,B 學士,415,359,56,91,22,81,13,90,11,86,10,0,0,0,0,0,0,11,0,03 桃園市,1 一般
112,1010,元智大學,07151037,機械工程學系,N 職,M 碩士,27,26,1,10,0,5,0,6,1,1,0,2,0,2,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07191043,工業工程與管理學系,D 日,D 博士,28,17,11,3,0,1,3,5,3,1,2,0,2,4,1,3,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07191043,工業工程與管理學系,D 日,M 碩士,98,63,35,30,13,23,13,10,6,0,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07191043,工業工程與管理學系,D 日,B 學士,419,258,161,77,40,52,34,62,45,51,37,0,0,0,0,0,0,16,5,03 桃園市,1 一般
112,1010,元智大學,07191043,工業工程與管理學系,N 職,M 碩士,93,50,43,16,12,15,10,8,11,6,4,4,4,1,2,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07193055,醫學研究所,D 日,M 碩士,14,10,4,6,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
112,1010,元智大學,07194050,工程學院英語學士班,D 日,B 學士,88,60,28,19,8,9,7,15,4,10,6,0,0,0,0,0,0,7,3,03 桃園市,1 一般
112,1011,中華大學,02123004,工業產品設計學系,D 日,B 學士,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18 新竹市,1 一般
112,1011,中華大學,02124005,建築與設計學院,P 進,B 學士,35,21,14,0,0,4,5,10,3,5,5,0,0,0,0,0,0,2,1,18 新竹市,1 一般
112,1011,中華大學,02311002,應用日語學系,D 日,B 學士,202,107,95,13,9,24,18,19,23,39,36,0,0,0,0,0,0,12,9,18 新竹市,1 一般
112,1011,中華大學,02311057,人文社會學院進修學士班,P 進,B 學士,19,11,8,0,0,3,4,5,2,3,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04121012,財務管理學系,D 日,B 學士,159,83,76,12,8,16,17,22,24,28,25,0,0,0,0,0,0,5,2,18 新竹市,1 一般
112,1011,中華大學,04131007,企業管理學系運輸科技與物流管理碩士班,D 日,M 碩士,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04131007,企業管理學系,D 日,M 碩士,39,19,20,9,12,5,3,4,3,1,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04131007,英國西英格蘭大學企業管理雙學士學位學程,D 日,B 學士,30,9,21,2,2,1,3,3,7,2,7,0,0,0,0,0,0,1,2,18 新竹市,1 一般
112,1011,中華大學,04131007,企業管理學系,D 日,B 學士,186,106,80,10,8,21,22,24,17,34,25,0,0,0,0,0,0,17,8,18 新竹市,1 一般
112,1011,中華大學,04131007,企業管理學系,N 職,M 碩士,25,16,9,4,5,11,3,1,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04131007,企業管理學系,N 修,C 二技,67,32,35,0,0,0,0,6,3,23,31,0,0,0,0,0,0,3,1,18 新竹市,2 技職
112,1011,中華大學,04131009,國際企業學系,D 日,B 學士,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18 新竹市,1 一般
112,1011,中華大學,04131017,管理學院,P 進,B 學士,31,20,11,0,0,8,4,2,2,8,4,0,0,0,0,0,0,2,1,18 新竹市,1 一般
112,1011,中華大學,04134006,行政管理學系,D 日,M 碩士,16,3,13,1,9,1,3,0,0,1,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04134006,行政管理學系,D 日,B 學士,111,55,56,7,9,13,11,16,11,19,22,0,0,0,0,0,0,0,3,18 新竹市,1 一般
112,1011,中華大學,04134006,行政管理學系,N 職,M 碩士,16,5,11,1,6,3,5,0,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04199015,工業管理學系科技管理碩士在職專班,N 職,M 碩士,17,13,4,4,2,7,2,1,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,04199063,管理博士學位學程,D 日,D 博士,33,23,10,4,2,5,4,6,2,4,0,3,0,0,0,1,2,0,0,18 新竹市,1 一般
112,1011,中華大學,04199064,創新產業學院進修學士班,P 進,B 學士,23,15,8,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,05124018,生物資訊學系,D 日,B 學士,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18 新竹市,1 一般
112,1011,中華大學,06121054,高階資料庫管理碩士在職學位學程,N 職,M 碩士,6,6,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,06121062,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,D 日,B 學士,7,4,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,06131021,資訊管理學系,D 日,M 碩士,8,5,3,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,06131021,資訊管理學系,D 日,B 學士,213,166,47,30,5,28,13,38,14,50,14,0,0,0,0,0,0,20,1,18 新竹市,1 一般
112,1011,中華大學,06131025,資訊工程學系,D 日,M 碩士,59,53,6,20,1,16,4,12,1,5,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,06131025,資訊工程學系,D 日,B 學士,459,374,85,86,31,72,9,86,18,97,21,0,0,0,0,0,0,33,6,18 新竹市,1 一般
112,1011,中華大學,06131025,資訊工程學系,N 職,M 碩士,10,9,1,4,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,06134059,應用外語暨智慧商務學士學位學程,D 日,B 學士,69,49,20,7,3,9,5,18,8,15,4,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,07141022,電機工程學系,D 日,M 碩士,38,24,14,6,2,14,12,2,0,2,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,07141022,電機工程學系,D 日,B 學士,303,264,39,82,20,44,7,59,6,66,5,0,0,0,0,0,0,13,1,18 新竹市,1 一般
112,1011,中華大學,07141022,電機工程學系,N 職,M 碩士,13,13,0,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,1011,中華大學,07141024,電子工程學系,D 日,B 學士,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18 新竹市,1 一般
112,1011,中華大學,07151028,機械工程學系,D 日,M 碩士,15,11,4,1,2,5,1,4,0,1,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
